line,customers,load,cost
117824,0.0,0.0,0.0
117825,1.0,2.74003,0.0
117826,1.0,2.74003,0.0
117827,3.0,5.940065,0.0
117828,1.0,0.760008,0.0
117829,1.0,1.66002,0.0
117830,1.0,2.74003,0.0
117831,1.0,1.66002,0.0
117832,1.0,1.66002,0.0
117833,1.0,2.74003,0.0
117834,1.0,0.760008,0.0
117835,0.0,0.0,0.0
117836,0.0,0.0,0.0
117837,1.0,41.9204,0.0
117838,2.0,4.40005,0.0
117839,0.0,0.0,0.0
117840,1.0,2.74003,0.0
117841,1.0,0.760008,0.0
117842,,,
117843,0.0,0.0,0.0
117844,1.0,0.760008,0.0
117845,1.0,8.13008,0.0
117846,1.0,2.74003,0.0
117847,2.0,12.48013,0.0
117848,1.0,1.66002,0.0
117849,5.0,11.720128,0.0
117850,,,
117851,3.0,8.220089999999999,0.0
117852,1.0,2.74003,0.0
117853,1.0,1.66002,0.0
117854,1.0,2.74003,0.0
117855,1.0,2.74003,0.0
117856,4.0,9.88011,0.0
117857,0.0,0.0,0.0
117858,,,
117859,1.0,0.760008,0.0
117860,1.0,0.760008,0.0
117861,5.0,9.250105,0.0
117862,0.0,0.0,0.0
117863,2.0,3.32004,0.0
117864,4.0,9.88011,0.0
117865,3.0,7.14008,0.0
117866,1.0,2.74003,0.0
117867,1.0,152.342,0.0
117868,0.0,0.0,0.0
117869,1.0,10.8901,0.0
117870,1.0,2.74003,0.0
117871,1.0,1.66002,0.0
117872,1.0,2.74003,0.0
117873,2.0,3.5000379999999995,0.0
117874,,,
117875,1.0,2.74003,0.0
117876,1.0,2.74003,0.0
117877,2.0,3.5000379999999995,0.0
117878,,,
117879,0.0,0.0,0.0
117880,0.0,0.0,0.0
117881,1.0,2.74003,0.0
117882,1.0,2.74003,0.0
117883,,,
117884,3.0,5.160058,0.0
117885,1.0,0.760008,0.0
117886,1.0,1.66002,0.0
117887,1.0,2.74003,0.0
117888,9.0,12.520142,0.0
117889,1.0,0.760008,0.0
117890,1.0,1.66002,0.0
117891,1.0,2.74003,0.0
117892,1.0,0.760008,0.0
117893,1.0,2.74003,0.0
117894,1.0,2.74003,0.0
117895,,,
117896,,,
117897,9.0,13.260148999999998,0.0
117898,1.0,28.5803,0.0
117899,1.0,1.66002,0.0
117900,1.0,1.66002,0.0
117901,1.0,2.74003,0.0
117902,1.0,2.74003,0.0
117903,1.0,1.66002,0.0
117904,1.0,0.760008,0.0
117905,1.0,2.74003,0.0
117906,8.0,14.78015,0.0
117907,1.0,0.380004,0.0
117908,2.0,57.1606,0.0
117909,6.0,9.420103999999998,0.0
117910,1.0,2.74003,0.0
117911,1.0,2.74003,0.0
117912,1.0,1.66002,0.0
117913,1.0,0.760008,0.0
117914,0.0,0.0,0.0
117915,1.0,1.66002,0.0
117916,1.0,2.74003,0.0
117917,2.0,4.40005,0.0
117918,1.0,0.340003,0.0
117919,1.0,3.12003,0.0
117920,1.0,0.760008,0.0
117921,1.0,0.760008,0.0
117922,8.0,13.820154,0.0
117923,,,
117924,1.0,39.0404,0.0
117925,,,
117926,,,
117927,,,
117928,1.0,1.66002,0.0
117929,1.0,28.5803,0.0
117930,7.0,12.710128,0.0
117931,1.0,0.760008,0.0
117932,1.0,1.66002,0.0
117933,1.0,2.74003,0.0
117934,1.0,0.760008,0.0
117935,1.0,2.74003,0.0
117936,1.0,119.561,0.0
117937,,,
117938,0.0,0.0,0.0
117939,7.0,6.220068,0.0
117940,4.0,9.880109999999998,0.0
117941,1.0,2.74003,0.0
117942,2.0,3.5000379999999995,0.0
117943,0.0,0.0,0.0
117944,,,
117945,1.0,2.74003,0.0
117946,1.0,0.760008,0.0
117947,,,
117948,2.0,4.40005,0.0
117949,,,
117950,0.0,0.0,0.0
117951,1.0,1.66002,0.0
117952,1.0,2.74003,0.0
117953,,,
117954,1.0,1.66002,0.0
117955,1.0,2.74003,0.0
117956,,,
117957,1.0,0.760008,0.0
117958,,,
117959,1.0,2.74003,0.0
117960,6.0,12.060131000000002,0.0
117961,1.0,1.66002,0.0
117962,1.0,1.66002,0.0
117963,1.0,1.66002,0.0
117964,1.0,2.74003,0.0
117965,0.0,0.0,0.0
117966,0.0,0.0,0.0
117967,1.0,1.66002,0.0
117968,1.0,2.74003,0.0
117969,1.0,1.66002,0.0
117970,1.0,0.760008,0.0
117971,1.0,0.760008,0.0
117972,1.0,28.5803,0.0
117973,4.0,10.96012,0.0
117974,1.0,0.760008,0.0
117975,1.0,2.74003,0.0
117976,1.0,1.66002,0.0
117977,2.0,2.4200280000000003,0.0
117978,1.0,1.66002,0.0
117979,1.0,2.74003,0.0
117980,,,
117981,,,
117982,1.0,0.760008,0.0
117983,0.0,0.0,0.0
117984,,,
117985,1.0,17.1502,0.0
117986,16.0,20.570227,0.0
117987,1.0,2.74003,0.0
117988,,,
117989,1.0,2.74003,0.0
117990,0.0,0.0,0.0
117991,,,
117992,4.0,7.900088,0.0
117993,,,
117994,1.0,2.31002,0.0
117995,0.0,0.0,0.0
117996,7.0,7.900086999999999,0.0
117997,1.0,0.760008,0.0
117998,0.0,0.0,0.0
117999,,,
118000,,,
118001,1.0,1.66002,0.0
118002,1.0,1.66002,0.0
118003,6.0,12.210133,0.0
118004,0.0,0.0,0.0
118005,,,
118006,,,
118007,1.0,8.13008,0.0
118008,,,
118009,1.0,0.760008,0.0
118010,1.0,8.13008,0.0
118011,1.0,0.760008,0.0
118012,1.0,2.74003,0.0
118013,2.0,5.48006,0.0
118014,0.0,0.0,0.0
118015,0.0,0.0,0.0
118016,1.0,0.760008,0.0
118017,,,
118018,3.0,4.7900540000000005,0.0
118019,6.0,13.140145,0.0
118020,6.0,12.040135000000001,0.0
118021,1.0,0.760008,0.0
118022,5.0,6.680074,0.0
118023,1.0,2.74003,0.0
118024,1.0,0.760008,0.0
118025,1.0,0.40000399999999997,0.0
118026,1.0,2.74003,0.0
118027,1.0,1.66002,0.0
118028,1.0,42.8404,0.0
118029,1.0,1.66002,0.0
118030,1.0,0.760008,0.0
118031,0.0,0.0,0.0
118032,0.0,0.0,0.0
118033,1.0,1.66002,0.0
118034,1.0,2.74003,0.0
118035,4.0,5.920066,0.0
118036,1.0,1.82002,0.0
118037,1.0,0.760008,0.0
118038,1.0,2.74003,0.0
118039,1.0,2.74003,0.0
118040,1.0,2.74003,0.0
118041,1.0,0.760008,0.0
118042,1.0,0.760008,0.0
118043,1.0,2.74003,0.0
118044,9.0,17.86018,0.0
118045,14.0,32.06035800000001,0.0
118046,0.0,0.0,0.0
118047,1.0,2.74003,0.0
118048,1.0,0.760008,0.0
118049,2.0,4.40005,0.0
118050,7.0,12.880147999999998,0.0
118051,1.0,2.74003,0.0
118052,1.0,2.74003,0.0
118053,1.0,2.74003,0.0
118054,6.0,16.440179999999998,0.0
118055,1.0,2.74003,0.0
118056,,,
118057,1.0,2.74003,0.0
118058,1.0,2.74003,0.0
118059,,,
118060,5.0,13.70015,0.0
118061,,,
118062,1.0,1.66002,0.0
118063,1.0,2.74003,0.0
118064,1.0,0.340003,0.0
118065,1.0,1.66002,0.0
118066,1.0,16.1702,0.0
118067,1.0,0.510005,0.0
118068,1.0,1.66002,0.0
118069,1.0,28.5803,0.0
118070,0.0,0.0,0.0
118071,4.0,9.88011,0.0
118072,1.0,1.66002,0.0
118073,3.0,8.220089999999999,0.0
118074,1.0,4.76005,0.0
118075,1.0,1.66002,0.0
118076,1.0,2.74003,0.0
118077,0.0,0.0,0.0
118078,1.0,2.74003,0.0
118079,,,
118080,1.0,2.74003,0.0
118081,,,
118082,1.0,2.74003,0.0
118083,1.0,0.760008,0.0
118084,6.0,13.20015,0.0
118085,0.0,0.0,0.0
118086,1.0,0.760008,0.0
118087,1.0,2.74003,0.0
118088,1.0,1.66002,0.0
118089,1.0,1.66002,0.0
118090,1.0,2.74003,0.0
118091,4.0,3.940044,0.0
118092,1.0,2.74003,0.0
118093,6.0,5.4600599999999995,0.0
118094,,,
118095,1.0,2.74003,0.0
118096,0.0,0.0,0.0
118097,1.0,2.74003,0.0
118098,0.0,0.0,0.0
118099,2.0,5.48006,0.0
118100,1.0,2.74003,0.0
118101,1.0,2.74003,0.0
118102,1.0,2.74003,0.0
118103,4.0,10.96012,0.0
118104,1.0,0.480005,0.0
118105,,,
118106,1.0,1.66002,0.0
118107,1.0,158.96200000000005,0.0
118108,0.0,0.0,0.0
118109,3.0,2.280024,0.0
118110,1.0,18.8802,0.0
118111,1.0,0.760008,0.0
118112,3.0,5.160058,0.0
118113,2.0,25.49029,0.0
118114,1.0,0.760008,0.0
118115,1.0,8.13008,0.0
118116,,,
118117,1.0,2.74003,0.0
118118,1.0,0.760008,0.0
118119,0.0,0.0,0.0
118120,1.0,2.74003,0.0
118121,1.0,26.7603,0.0
118122,1.0,2.74003,0.0
118123,2.0,5.48006,0.0
118124,1.0,0.760008,0.0
118125,4.0,3.940044,0.0
118126,0.0,0.0,0.0
118127,1.0,2.74003,0.0
118128,,,
118129,4.0,8.8001,0.0
118130,1.0,2.74003,0.0
118131,3.0,6.0600700000000005,0.0
118132,1.0,2.74003,0.0
118133,2.0,4.40005,0.0
118134,1.0,12.2401,0.0
118135,0.0,0.0,0.0
118136,1.0,2.74003,0.0
118137,1.0,2.53003,0.0
118138,1.0,2.74003,0.0
118139,,,
118140,,,
118141,1.0,1.00001,0.0
118142,1.0,1.66002,0.0
118143,0.0,0.0,0.0
118144,,,
118145,1.0,0.760008,0.0
118146,1.0,28.5803,0.0
118147,7.0,15.040168,0.0
118148,1.0,0.760008,0.0
118149,1.0,2.74003,0.0
118150,0.0,0.0,0.0
118151,2.0,3.5000379999999995,0.0
118152,1.0,3.5600400000000003,0.0
118153,1.0,28.5803,0.0
118154,1.0,2.74003,0.0
118155,1.0,2.74003,0.0
118156,2.0,4.40005,0.0
118157,1.0,2.74003,0.0
118158,0.0,0.0,0.0
118159,1.0,2.74003,0.0
118160,1.0,8.13008,0.0
118161,,,
118162,,,
118163,,,
118164,1.0,2.74003,0.0
118165,,,
118166,1.0,2.74003,0.0
118167,1.0,28.5803,0.0
118168,1.0,0.760008,0.0
118169,1.0,2.74003,0.0
118170,1.0,119.561,0.0
118171,1.0,1.66002,0.0
118172,1.0,2.74003,0.0
118173,1.0,1.66002,0.0
118174,1.0,28.5803,0.0
118175,2.0,1.080011,0.0
118176,0.0,0.0,0.0
118177,1.0,28.5803,0.0
118178,,,
118179,2.0,3.5000379999999995,0.0
118180,,,
118181,,,
118182,0.0,0.0,0.0
118183,2.0,5.48006,0.0
118184,0.0,0.0,0.0
118185,,,
118186,1.0,1.66002,0.0
118187,,,
118188,0.0,0.0,0.0
118189,,,
118190,2.0,3.32004,0.0
118191,,,
118192,1.0,0.760008,0.0
118193,1.0,0.760008,0.0
118194,,,
118195,1.0,1.66002,0.0
118196,1.0,4.12004,0.0
118197,1.0,1.66002,0.0
118198,0.0,0.0,0.0
118199,3.0,4.0800480000000015,0.0
118200,1.0,8.13008,0.0
118201,1.0,0.760008,0.0
118202,1.0,0.760008,0.0
118203,5.0,10.640118,0.0
118204,0.0,0.0,0.0
118205,1.0,2.74003,0.0
118206,0.0,0.0,0.0
118207,5.0,9.560108,0.0
118208,0.0,0.0,0.0
118209,1.0,152.342,0.0
118210,1.0,2.40002,0.0
118211,2.0,4.40005,0.0
118212,1.0,2.74003,0.0
118213,1.0,28.5803,0.0
118214,1.0,1.66002,0.0
118215,1.0,0.760008,0.0
118216,1.0,0.760008,0.0
118217,1.0,1.66002,0.0
118218,1.0,2.74003,0.0
118219,1.0,0.760008,0.0
118220,,,
118221,,,
118222,10.0,11.870137,0.0
118223,1.0,1.66002,0.0
118224,4.0,10.96012,0.0
118225,12.0,13.620155999999998,0.0
118226,1.0,2.74003,0.0
118227,,,
118228,1.0,2.74003,0.0
118229,1.0,0.760008,0.0
118230,2.0,5.48006,0.0
118231,1.0,0.760008,0.0
118232,4.0,9.88011,0.0
118233,0.0,0.0,0.0
118234,,,
118235,,,
118236,,,
118237,1.0,2.74003,0.0
118238,1.0,2.74003,0.0
118239,,,
118240,4.0,7.900088,0.0
118241,,,
118242,,,
118243,,,
118244,1.0,4.39004,0.0
118245,1.0,2.74003,0.0
118246,,,
118247,1.0,2.74003,0.0
118248,,,
118249,1.0,2.74003,0.0
118250,0.0,0.0,0.0
118251,1.0,1.66002,0.0
118252,1.0,1.66002,0.0
118253,1.0,1.66002,0.0
118254,,,
118255,1.0,2.74003,0.0
118256,0.0,0.0,0.0
118257,3.0,8.220089999999999,0.0
118258,2.0,3.5000379999999995,0.0
118259,1.0,0.760008,0.0
118260,3.0,4.98006,0.0
118261,2.0,3.5000379999999995,0.0
118262,1.0,1.66002,0.0
118263,1.0,1.66002,0.0
118264,1.0,0.760008,0.0
118265,,,
118266,2.0,4.40005,0.0
118267,1.0,16.7802,0.0
118268,,,
118269,1.0,0.760008,0.0
118270,1.0,2.74003,0.0
118271,1.0,0.760008,0.0
118272,1.0,14.0001,0.0
118273,1.0,0.760008,0.0
118274,1.0,2.74003,0.0
118275,5.0,19.7402,0.0
118276,1.0,2.74003,0.0
118277,0.0,0.0,0.0
118278,1.0,2.74003,0.0
118279,1.0,3.2700299999999998,0.0
118280,1.0,0.760008,0.0
118281,0.0,0.0,0.0
118282,5.0,11.720128,0.0
118283,0.0,0.0,0.0
118284,1.0,0.760008,0.0
118285,1.0,2.74003,0.0
118286,1.0,2.74003,0.0
118287,,,
118288,7.0,8.920104000000002,0.0
118289,1.0,28.5803,0.0
118290,0.0,0.0,0.0
118291,1.0,2.74003,0.0
118292,1.0,1.56002,0.0
118293,3.0,6.240068,0.0
118294,1.0,0.760008,0.0
118295,1.0,2.74003,0.0
118296,1.0,2.74003,0.0
118297,,,
118298,1.0,2.74003,0.0
118299,2.0,3.32004,0.0
118300,,,
118301,1.0,1.66002,0.0
118302,0.0,0.0,0.0
118303,1.0,2.74003,0.0
118304,6.0,11.400126,0.0
118305,1.0,16.2702,0.0
118306,2.0,5.48006,0.0
118307,3.0,4.260046,0.0
118308,1.0,2.74003,0.0
118309,1.0,2.74003,0.0
118310,1.0,2.74003,0.0
118311,8.0,11.960143,0.0
118312,2.0,5.48006,0.0
118313,1.0,0.760008,0.0
118314,2.0,3.32004,0.0
118315,1.0,0.760008,0.0
118316,1.0,2.74003,0.0
118317,1.0,0.760008,0.0
118318,6.0,8.340094,0.0
118319,1.0,2.74003,0.0
118320,1.0,1.66002,0.0
118321,2.0,3.5000379999999995,0.0
118322,1.0,15.8202,0.0
118323,4.0,8.8001,0.0
118324,2.0,3.5000379999999995,0.0
118325,1.0,2.74003,0.0
118326,1.0,0.760008,0.0
118327,1.0,2.74003,0.0
118328,3.0,5.160058,0.0
118329,2.0,5.48006,0.0
118330,1.0,0.760008,0.0
118331,2.0,1.520016,0.0
118332,1.0,2.74003,0.0
118333,1.0,1.66002,0.0
118334,1.0,1.66002,0.0
118335,32.0,49.820557,0.0
118336,1.0,0.760008,0.0
118337,1.0,1.66002,0.0
118338,,,
118339,1.0,1.66002,0.0
118340,1.0,2.74003,0.0
118341,4.0,4.8400560000000015,0.0
118342,1.0,1.66002,0.0
118343,1.0,0.760008,0.0
118344,,,
118345,0.0,0.0,0.0
118346,0.0,0.0,0.0
118347,0.0,0.0,0.0
118348,0.0,0.0,0.0
118349,0.0,0.0,0.0
118350,1.0,0.760008,0.0
118351,,,
118352,0.0,0.0,0.0
118353,,,
118354,1.0,0.760008,0.0
118355,1.0,2.74003,0.0
118356,6.0,12.300138,0.0
118357,1.0,0.760008,0.0
118358,1.0,1.66002,0.0
118359,1.0,2.74003,0.0
118360,,,
118361,0.0,0.0,0.0
118362,,,
118363,2.0,5.48006,0.0
118364,1.0,1.66002,0.0
118365,,,
118366,,,
118367,1.0,1.66002,0.0
118368,0.0,0.0,0.0
118369,3.0,8.220089999999999,0.0
118370,,,
118371,1.0,2.74003,0.0
118372,0.0,0.0,0.0
118373,3.0,19.00019,0.0
118374,7.0,6.890072999999999,0.0
118375,,,
118376,1.0,0.33000300000000005,0.0
118377,,,
118378,2.0,16.26016,0.0
118379,1.0,2.74003,0.0
118380,2.0,1.520016,0.0
118381,1.0,2.74003,0.0
118382,3.0,6.240068,0.0
118383,6.0,13.300139000000001,0.0
118384,1.0,2.74003,0.0
118385,1.0,0.760008,0.0
118386,,,
118387,5.0,13.70015,0.0
118388,0.0,0.0,0.0
118389,1.0,2.74003,0.0
118390,0.0,0.0,0.0
118391,,,
118392,0.0,0.0,0.0
118393,1.0,2.74003,0.0
118394,1.0,1.66002,0.0
118395,,,
118396,1.0,1.66002,0.0
118397,,,
118398,,,
118399,0.0,0.0,0.0
118400,1.0,1.66002,0.0
118401,1.0,28.5803,0.0
118402,0.0,0.0,0.0
118403,,,
118404,1.0,183.922,0.0
118405,0.0,0.0,0.0
118406,1.0,2.74003,0.0
118407,0.0,0.0,0.0
118408,1.0,2.74003,0.0
118409,1.0,2.74003,0.0
118410,0.0,0.0,0.0
118411,2.0,2.4200280000000003,0.0
118412,5.0,9.560108,0.0
118413,3.0,4.260046,0.0
118414,4.0,6.8200780000000005,0.0
118415,1.0,2.74003,0.0
118416,0.0,0.0,0.0
118417,1.0,152.342,0.0
118418,1.0,0.760008,0.0
118419,,,
118420,2.0,1.520016,0.0
118421,1.0,0.760008,0.0
118422,,,
118423,1.0,2.74003,0.0
118424,1.0,2.74003,0.0
118425,,,
118426,0.0,0.0,0.0
118427,2.0,3.32004,0.0
118428,2.0,4.40005,0.0
118429,2.0,4.610049999999998,0.0
118430,0.0,0.0,0.0
118431,1.0,0.760008,0.0
118432,1.0,16.1102,0.0
118433,58.0,130.3014640000001,0.0
118434,1.0,1.66002,0.0
118435,,,
118436,1.0,2.74003,0.0
118437,1.0,2.74003,0.0
118438,1.0,0.760008,0.0
118439,,,
118440,1.0,2.74003,0.0
118441,1.0,2.74003,0.0
118442,5.0,3.80004,0.0
118443,1.0,44.9204,0.0
118444,4.0,8.8001,0.0
118445,1.0,2.74003,0.0
118446,0.0,0.0,0.0
118447,1.0,0.760008,0.0
118448,2.0,5.48006,0.0
118449,,,
118450,2.0,4.40005,0.0
118451,1.0,2.74003,0.0
118452,1.0,2.74003,0.0
118453,,,
118454,1.0,0.760008,0.0
118455,1.0,15.6502,0.0
118456,,,
118457,,,
118458,1.0,16.1102,0.0
118459,5.0,13.70015,0.0
118460,3.0,4.0800480000000015,0.0
118461,,,
118462,7.0,15.770173999999999,0.0
118463,1.0,2.74003,0.0
118464,,,
118465,1.0,2.74003,0.0
118466,1.0,2.74003,0.0
118467,4.0,9.88011,0.0
118468,1.0,2.74003,0.0
118469,0.0,0.0,0.0
118470,0.0,0.0,0.0
118471,1.0,0.760008,0.0
118472,1.0,1.66002,0.0
118473,2.0,5.48006,0.0
118474,1.0,8.13008,0.0
118475,1.0,0.760008,0.0
118476,2.0,1.520016,0.0
118477,2.0,3.32004,0.0
118478,1.0,1.66002,0.0
118479,0.0,0.0,0.0
118480,1.0,8.13008,0.0
118481,1.0,0.760008,0.0
118482,1.0,1.66002,0.0
118483,2.0,1.200012,0.0
118484,1.0,28.5803,0.0
118485,0.0,0.0,0.0
118486,1.0,2.74003,0.0
118487,1.0,1.66002,0.0
118488,,,
118489,0.0,0.0,0.0
118490,1.0,0.760008,0.0
118491,1.0,1.66002,0.0
118492,1.0,0.760008,0.0
118493,1.0,1.66002,0.0
118494,3.0,8.220089999999999,0.0
118495,1.0,1.66002,0.0
118496,1.0,3.97004,0.0
118497,1.0,2.74003,0.0
118498,1.0,2.74003,0.0
118499,,,
118500,,,
118501,5.0,11.460125,0.0
118502,,,
118503,1.0,5.15005,0.0
118504,1.0,2.74003,0.0
118505,3.0,6.240068,0.0
118506,1.0,1.61002,0.0
118507,,,
118508,6.0,8.340094,0.0
118509,1.0,0.760008,0.0
118510,1.0,2.74003,0.0
118511,,,
118512,0.0,0.0,0.0
118513,1.0,2.74003,0.0
118514,1.0,1.66002,0.0
118515,0.0,0.0,0.0
118516,,,
118517,0.0,0.0,0.0
118518,1.0,1.66002,0.0
118519,1.0,2.74003,0.0
118520,3.0,3.1800360000000003,0.0
118521,1.0,2.74003,0.0
118522,2.0,1.520016,0.0
118523,2.0,4.40005,0.0
118524,6.0,4.810053,0.0
118525,1.0,1.66002,0.0
118526,0.0,0.0,0.0
118527,,,
118528,1.0,0.760008,0.0
118529,1.0,2.74003,0.0
118530,1.0,0.760008,0.0
118531,1.0,1.66002,0.0
118532,1.0,0.760008,0.0
118533,1.0,8.13008,0.0
118534,,,
118535,1.0,1.66002,0.0
118536,1.0,1.66002,0.0
118537,,,
118538,0.0,0.0,0.0
118539,1.0,2.74003,0.0
118540,1.0,8.13008,0.0
118541,1.0,1.66002,0.0
118542,2.0,3.5000379999999995,0.0
118543,1.0,2.74003,0.0
118544,1.0,2.74003,0.0
118545,1.0,1.66002,0.0
118546,2.0,3.32004,0.0
118547,3.0,17.890179999999994,0.0
118548,1.0,1.66002,0.0
118549,2.0,2.4200280000000003,0.0
118550,,,
118551,1.0,1.66002,0.0
118552,,,
118553,2.0,5.48006,0.0
118554,1.0,2.74003,0.0
118555,1.0,1.66002,0.0
118556,1.0,2.74003,0.0
118557,,,
118558,5.0,4.7000519999999995,0.0
118559,,,
118560,5.0,11.540129999999998,0.0
118561,0.0,0.0,0.0
118562,1.0,1.66002,0.0
118563,1.0,0.510005,0.0
118564,0.0,0.0,0.0
118565,1.0,0.40000399999999997,0.0
118566,1.0,2.74003,0.0
118567,4.0,8.980098,0.0
118568,1.0,1.66002,0.0
118569,1.0,28.5803,0.0
118570,,,
118571,1.0,2.74003,0.0
118572,0.0,0.0,0.0
118573,7.0,9.460104,0.0
118574,1.0,0.760008,0.0
118575,,,
118576,1.0,0.760008,0.0
118577,1.0,35.4004,0.0
118578,1.0,2.74003,0.0
118579,,,
118580,1.0,0.760008,0.0
118581,3.0,3.1800360000000003,0.0
118582,,,
118583,1.0,0.760008,0.0
118584,1.0,0.760008,0.0
118585,,,
118586,1.0,1.66002,0.0
118587,,,
118588,,,
118589,1.0,1.66002,0.0
118590,0.0,0.0,0.0
118591,1.0,0.5300050000000001,0.0
118592,1.0,2.74003,0.0
118593,1.0,0.760008,0.0
118594,5.0,13.70015,0.0
118595,,,
118596,,,
118597,1.0,2.74003,0.0
118598,0.0,0.0,0.0
118599,1.0,2.74003,0.0
118600,1.0,2.74003,0.0
118601,1.0,8.13008,0.0
118602,1.0,2.74003,0.0
118603,26.0,52.700582,0.0
118604,1.0,1.66002,0.0
118605,2.0,3.5000379999999995,0.0
118606,1.0,2.74003,0.0
118607,1.0,2.74003,0.0
118608,1.0,4.44004,0.0
118609,1.0,2.74003,0.0
118610,1.0,0.760008,0.0
118611,,,
118612,,,
118613,1.0,0.760008,0.0
118614,,,
118615,1.0,18.9802,0.0
118616,2.0,3.5000379999999995,0.0
118617,1.0,2.74003,0.0
118618,2.0,3.5000379999999995,0.0
118619,1.0,2.74003,0.0
118620,1.0,0.760008,0.0
118621,1.0,2.74003,0.0
118622,4.0,10.96012,0.0
118623,,,
118624,1.0,1.66002,0.0
118625,17.0,19.22022,0.0
118626,1.0,0.470005,0.0
118627,1.0,2.74003,0.0
118628,1.0,2.74003,0.0
118629,1.0,1.66002,0.0
118630,,,
118631,1.0,1.66002,0.0
118632,,,
118633,,,
118634,,,
118635,3.0,6.0600700000000005,0.0
118636,1.0,8.13008,0.0
118637,0.0,0.0,0.0
118638,,,
118639,1.0,2.74003,0.0
118640,1.0,1.66002,0.0
118641,1.0,2.74003,0.0
118642,,,
118643,1.0,0.760008,0.0
118644,1.0,1.66002,0.0
118645,1.0,2.74003,0.0
118646,4.0,9.88011,0.0
118647,5.0,13.70015,0.0
118648,,,
118649,3.0,6.0600700000000005,0.0
118650,1.0,0.760008,0.0
118651,1.0,2.74003,0.0
118652,2.0,3.180034,0.0
118653,1.0,2.74003,0.0
118654,0.0,0.0,0.0
118655,5.0,9.560108,0.0
118656,4.0,8.660093999999999,0.0
118657,,,
118658,1.0,1.66002,0.0
118659,1.0,0.760008,0.0
118660,1.0,0.760008,0.0
118661,1.0,0.430004,0.0
118662,1.0,2.74003,0.0
118663,1.0,1.66002,0.0
118664,1.0,1.66002,0.0
118665,,,
118666,2.0,3.5000379999999995,0.0
118667,6.0,8.340094,0.0
118668,1.0,0.760008,0.0
118669,2.0,4.40005,0.0
118670,7.0,7.1200800000000015,0.0
118671,1.0,0.760008,0.0
118672,,,
118673,2.0,2.120025,0.0
118674,1.0,2.74003,0.0
118675,1.0,2.74003,0.0
118676,1.0,0.760008,0.0
118677,1.0,2.74003,0.0
118678,1.0,0.520005,0.0
118679,1.0,2.74003,0.0
118680,,,
118681,0.0,0.0,0.0
118682,3.0,11.67012,0.0
118683,1.0,2.74003,0.0
118684,1.0,0.760008,0.0
118685,1.0,2.74003,0.0
118686,2.0,5.48006,0.0
118687,1.0,0.350003,0.0
118688,1.0,2.74003,0.0
118689,1.0,2.74003,0.0
118690,3.0,6.240068,0.0
118691,1.0,0.760008,0.0
118692,1.0,1.66002,0.0
118693,1.0,2.74003,0.0
118694,0.0,0.0,0.0
118695,0.0,0.0,0.0
118696,,,
118697,1.0,2.74003,0.0
118698,1.0,2.74003,0.0
118699,1.0,2.74003,0.0
118700,6.0,14.28016,0.0
118701,1.0,2.74003,0.0
118702,,,
118703,1.0,18.2002,0.0
118704,0.0,0.0,0.0
118705,1.0,2.74003,0.0
118706,1.0,2.74003,0.0
118707,2.0,5.48006,0.0
118708,1.0,1.66002,0.0
118709,4.0,7.720089999999999,0.0
118710,1.0,8.13008,0.0
118711,0.0,0.0,0.0
118712,0.0,0.0,0.0
118713,1.0,1.66002,0.0
118714,0.0,0.0,0.0
118715,2.0,4.40005,0.0
118716,1.0,0.760008,0.0
118717,1.0,15.4802,0.0
118718,1.0,2.74003,0.0
118719,,,
118720,7.0,12.70015,0.0
118721,1.0,2.74003,0.0
118722,,,
118723,2.0,1.520016,0.0
118724,1.0,2.74003,0.0
118725,1.0,2.74003,0.0
118726,1.0,2.74003,0.0
118727,1.0,10.1201,0.0
118728,1.0,1.66002,0.0
118729,1.0,2.74003,0.0
118730,1.0,0.760008,0.0
118731,,,
118732,1.0,0.760008,0.0
118733,1.0,2.74003,0.0
118734,11.0,22.680253,0.0
118735,,,
118736,3.0,4.9300549999999985,0.0
118737,6.0,12.060135000000002,0.0
118738,1.0,2.74003,0.0
118739,1.0,1.66002,0.0
118740,3.0,4.260046,0.0
118741,,,
118742,0.0,0.0,0.0
118743,,,
118744,0.0,0.0,0.0
118745,1.0,2.74003,0.0
118746,1.0,0.760008,0.0
118747,0.0,0.0,0.0
118748,1.0,0.440004,0.0
118749,1.0,0.760008,0.0
118750,2.0,5.48006,0.0
118751,,,
118752,4.0,7.900088,0.0
118753,,,
118754,3.0,8.220089999999999,0.0
118755,1.0,2.74003,0.0
118756,1.0,2.74003,0.0
118757,1.0,2.74003,0.0
118758,1.0,2.74003,0.0
118759,,,
118760,1.0,119.561,0.0
118761,1.0,0.760008,0.0
118762,1.0,2.74003,0.0
118763,0.0,0.0,0.0
118764,13.0,11.680127999999995,0.0
118765,1.0,1.66002,0.0
118766,1.0,95.561,0.0
118767,8.0,13.280152,0.0
118768,1.0,2.74003,0.0
118769,9.0,13.070151,0.0
118770,2.0,3.32004,0.0
118771,1.0,2.74003,0.0
118772,1.0,1.66002,0.0
118773,1.0,2.74003,0.0
118774,0.0,0.0,0.0
118775,1.0,0.760008,0.0
118776,5.0,13.70015,0.0
118777,3.0,8.220089999999999,0.0
118778,5.0,7.760084,0.0
118779,1.0,1.66002,0.0
118780,0.0,0.0,0.0
118781,1.0,14.6801,0.0
118782,2.0,10.87011,0.0
118783,6.0,5.4600599999999995,0.0
